 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.90%))";"branches";"branches (M/sec                    (51.33%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.99%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (50.19%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (50.41%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;191169227.0;0.022099999999999998;8668460642.0;1175.032;1310.0;0.178;4.0;0.001;26446406499.0;3.585;38494279478.0;1.46;2105.0;0.285;5064268976.0;0.19149999999999998;3140109536.0;0.11869999999999999;7377.211328;2.146;3.436916343
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;191425399.0;0.022000000000000002;8692967319.0;1173.948;1367.0;0.185;3.0;0.0;26566349278.0;3.588;38596932235.0;1.45;2096.0;0.283;5129889479.0;0.1931;3122209782.0;0.1175;7404.90074;2.152;3.440902606
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;203691213.0;0.0229;8886750860.0;1168.413;1240.0;0.163;4.0;0.001;27266864791.0;3.585;39327875519.0;1.44;2099.0;0.276;5253732607.0;0.19269999999999998;3223638258.0;0.1182;7605.830751;2.166;3.511925531
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;186082685.0;0.020499999999999997;9059721857.0;1230.635;1310.0;0.178;3.0;0.0;26393322309.0;3.585;39936060806.0;1.51;2095.0;0.285;5028726654.0;0.1905;2466412608.0;0.0934;7361.82631;2.157;3.413463782
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;197738851.0;0.0233;8481846731.0;1130.999;1310.0;0.175;3.0;0.0;26893383977.0;3.586;37795794243.0;1.41;2097.0;0.28;5192776262.0;0.1931;3701208429.0;0.1376;7499.429316;2.147;3.493534361
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;187782766.0;0.0206;9137004292.0;1234.291;1286.0;0.174;3.0;0.0;26584072948.0;3.591;40208869047.0;1.51;2099.0;0.284;5027967973.0;0.1891;2325401565.0;0.0875;7402.635647;2.162;3.424294401
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;191344335.0;0.0226;8465612503.0;1144.785;1338.0;0.181;3.0;0.0;26499755658.0;3.583;37829831664.0;1.43;2100.0;0.284;5038185563.0;0.19010000000000002;3402074849.0;0.1284;7394.937419;2.15;3.439147171
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;201483591.0;0.0229;8782819431.0;1181.492;1284.0;0.173;4.0;0.001;26650758045.0;3.585;38901338335.0;1.46;2098.0;0.282;4845833481.0;0.1818;3266667211.0;0.1226;7433.667937;2.136;3.47962644
"./build/Benchmark/adevs_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";4;30;30;500000;193749595.0;0.021;9237501575.0;1238.973;1294.0;0.174;3.0;0.0;26744698133.0;3.587;40576118065.0;1.52;2096.0;0.281;5178094699.0;0.1936;2297171807.0;0.0859;7455.770331;2.151;3.466476857
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;4411527.0;0.0207;213608084.0;1009.199;126.0;0.595;5.0;0.024;604259699.0;2.855;1000472259.0;1.66;1078.0;0.005;118190866.0;0.1956;50449504.0;0.08349999999999999;211.660949;3.219;0.065763784
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;4210780.0;0.0202;208855754.0;1052.167;144.0;0.725;4.0;0.02;665059060.0;3.35;918179887.0;1.38;952.0;0.005;131573608.0;0.1978;72073889.0;0.1084;198.500481;3.182;0.062384484
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3984226.0;0.0183;217645855.0;1059.185;164.0;0.798;4.0;0.019;638313241.0;3.106;966424763.0;1.51;1059.0;0.005;126282003.0;0.1978;55308225.0;0.0866;205.484352;3.335;0.061620069
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3983670.0;0.018600000000000002;214583234.0;1015.148;178.0;0.842;4.0;0.019;640663407.0;3.031;1019037369.0;1.59;1044.0;0.005;123655368.0;0.193;49254205.0;0.07690000000000001;211.381241;3.215;0.065748928
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3937627.0;0.0199;198211583.0;982.966;173.0;0.858;4.0;0.02;614979130.0;3.05;907399872.0;1.48;917.0;0.005;134937233.0;0.2194;56090688.0;0.09119999999999999;201.646452;3.244;0.062158384
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3856819.0;0.0191;202448223.0;968.002;140.0;0.669;7.0;0.033;597167387.0;2.855;941509839.0;1.58;1088.0;0.005;124401596.0;0.20829999999999999;59504241.0;0.09960000000000001;209.140198;3.238;0.064597355
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3769825.0;0.019799999999999998;190704503.0;958.503;199.0;0.001;6.0;0.03;594942102.0;2.99;873380749.0;1.47;889.0;0.004;139673328.0;0.2348;49361438.0;0.083;198.96079;3.306;0.060185407
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3792208.0;0.0184;206242673.0;955.992;188.0;0.871;5.0;0.023;635538138.0;2.946;974245810.0;1.53;970.0;0.004;140658201.0;0.2213;60512316.0;0.09519999999999999;215.736744;3.229;0.066809601
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3753698.0;0.0212;177205175.0;966.475;148.0;0.807;4.0;0.022;594806188.0;3.244;876258657.0;1.47;935.0;0.005;139357770.0;0.2343;49619031.0;0.0834;183.351966;3.494;0.052469039
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;4152426.0;0.0207;200825247.0;939.014;169.0;0.79;4.0;0.019;688274684.0;3.218;925457078.0;1.34;885.0;0.004;199309178.0;0.2896;61708329.0;0.0897;213.868269;3.684;0.058055875
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;4423130.0;0.0213;207392162.0;911.245;177.0;0.778;4.0;0.018;725664594.0;3.188;961149787.0;1.32;945.0;0.004;199248318.0;0.2746;54250264.0;0.0748;227.591978;3.57;0.06375766
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;4235221.0;0.020499999999999997;206111307.0;972.962;180.0;0.85;4.0;0.019;623806979.0;2.945;979680221.0;1.57;1006.0;0.005;133287544.0;0.2137;54771177.0;0.08779999999999999;211.838916;3.266;0.064852183
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3814411.0;0.0196;194643096.0;1034.651;171.0;0.909;6.0;0.032;594059561.0;3.158;893311782.0;1.5;855.0;0.005;135722280.0;0.2285;47374490.0;0.0797;188.12446;3.401;0.055310017
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3807242.0;0.0181;210216861.0;975.939;170.0;0.789;4.0;0.019;621280016.0;2.884;968169218.0;1.56;1049.0;0.005;136211002.0;0.2192;46639807.0;0.0751;215.399643;3.252;0.066227001
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";5;10;10;500000;3882882.0;0.0195;199271267.0;1016.904;178.0;0.908;6.0;0.031;603253964.0;3.078;919174667.0;1.52;982.0;0.005;137747341.0;0.22829999999999998;47225631.0;0.0783;195.958875;3.44;0.056960273
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14799853.0;0.0206;718838847.0;1209.785;364.0;0.613;4.0;0.007;2056638252.0;3.461;3270694433.0;1.59;1296.0;0.002;368405729.0;0.1791;165711985.0;0.0806;594.187088;3.019;0.196799366
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14777068.0;0.0209;707326608.0;1211.367;367.0;0.629;7.0;0.012;2010302806.0;3.443;3188979578.0;1.59;1302.0;0.002;298793064.0;0.14859999999999998;168414227.0;0.08380000000000001;583.907566;2.945;0.1982516
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;13663087.0;0.020499999999999997;666944590.0;1170.52;330.0;0.579;4.0;0.007;1921019171.0;3.371;3017349822.0;1.57;1300.0;0.002;291029024.0;0.1515;198644840.0;0.10339999999999999;569.784712;2.93;0.194447101
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14364519.0;0.021099999999999997;680703218.0;1175.289;390.0;0.673;4.0;0.007;1958753335.0;3.382;3099863851.0;1.58;1335.0;0.002;312986233.0;0.1598;208588970.0;0.1065;579.1796;2.91;0.199030329
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;15136695.0;0.0227;666271529.0;1153.352;306.0;0.53;6.0;0.01;1964873511.0;3.401;3054368280.0;1.55;1299.0;0.002;284075992.0;0.1446;225522176.0;0.1148;577.682941;2.924;0.197538021
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14358779.0;0.021;684863791.0;1200.946;382.0;0.67;5.0;0.009;1956381429.0;3.431;3119395050.0;1.59;1296.0;0.002;301254456.0;0.154;194452667.0;0.09939999999999999;570.27031;2.991;0.190672415
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14040273.0;0.0189;741480995.0;1202.788;370.0;0.6;4.0;0.006;2141093256.0;3.473;3309185425.0;1.55;1279.0;0.002;378613677.0;0.17679999999999998;201428932.0;0.0941;616.468396;3.078;0.200291747
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14135505.0;0.0207;683420791.0;1161.912;351.0;0.597;4.0;0.007;1960593526.0;3.333;3078213284.0;1.57;1311.0;0.002;346606760.0;0.17679999999999998;178224530.0;0.0909;588.186197;2.913;0.201934365
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14761636.0;0.021099999999999997;701244171.0;1178.875;376.0;0.632;4.0;0.007;2038960987.0;3.428;3187604287.0;1.56;1266.0;0.002;304765112.0;0.1495;246413384.0;0.1209;594.841622;2.998;0.198394675
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14839339.0;0.0208;712046450.0;1222.928;355.0;0.61;4.0;0.007;1976274936.0;3.394;3210223641.0;1.62;1335.0;0.002;302012087.0;0.1528;166021683.0;0.084;582.247212;2.927;0.198924921
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;13950599.0;0.0207;672494661.0;1139.238;382.0;0.647;4.0;0.007;2011227333.0;3.407;3105455400.0;1.54;1325.0;0.002;348818343.0;0.1734;189400665.0;0.0942;590.301923;2.905;0.203175062
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14343682.0;0.02;717418647.0;1238.78;311.0;0.537;4.0;0.007;2022187360.0;3.492;3206886864.0;1.59;1273.0;0.002;325243967.0;0.16079999999999997;194556690.0;0.0962;579.133259;2.979;0.194418738
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14406850.0;0.0202;712086840.0;1216.458;370.0;0.632;4.0;0.007;2018634331.0;3.448;3213095178.0;1.59;1311.0;0.002;300274705.0;0.14880000000000002;201594501.0;0.0999;585.3772;2.982;0.196329425
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;13831348.0;0.0207;666667552.0;1157.748;311.0;0.54;5.0;0.009;1977474043.0;3.434;3044710896.0;1.54;1327.0;0.002;317399313.0;0.1605;197687127.0;0.1;575.831243;2.942;0.19573124
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";5;15;15;500000;14713593.0;0.021;700068048.0;1222.213;317.0;0.553;6.0;0.01;1985827616.0;3.467;3203835021.0;1.61;1335.0;0.002;295056746.0;0.14859999999999998;197623165.0;0.09949999999999999;572.787165;3.006;0.190558245
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;42392195.0;0.020499999999999997;2072668642.0;1201.159;713.0;0.413;9.0;0.005;6081937932.0;3.525;9125194719.0;1.5;1755.0;0.001;1120775777.0;0.1843;689418743.0;0.1134;1725.557383;2.685;0.64267297
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;44919172.0;0.0219;2046767621.0;1174.219;615.0;0.353;4.0;0.002;6142579106.0;3.524;9031132703.0;1.47;1766.0;0.001;1107103051.0;0.1802;786390541.0;0.128;1743.08903;2.701;0.645291205
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43809752.0;0.0203;2163134487.0;1257.603;653.0;0.38;7.0;0.004;6088563316.0;3.54;9403621030.0;1.54;1767.0;0.001;1118339017.0;0.1837;535187125.0;0.08789999999999999;1720.045506;2.691;0.639191902
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43561092.0;0.0204;2135086945.0;1245.639;666.0;0.389;5.0;0.003;6092519622.0;3.554;9341360071.0;1.53;1757.0;0.001;1094752730.0;0.1797;623619162.0;0.1024;1714.048962;2.704;0.633806798
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43439973.0;0.020499999999999997;2123876771.0;1220.542;747.0;0.429;6.0;0.003;6134009523.0;3.525;9316963049.0;1.52;1760.0;0.001;1166681074.0;0.1902;589344567.0;0.09609999999999999;1740.109086;2.689;0.64723298
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;44168520.0;0.022000000000000002;2003804962.0;1147.128;734.0;0.42;5.0;0.003;6141578386.0;3.516;8872620218.0;1.44;1775.0;0.001;1141841006.0;0.1859;793412163.0;0.1292;1746.801288;2.701;0.646610975
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43614292.0;0.0208;2092605963.0;1207.921;702.0;0.405;5.0;0.003;6109124793.0;3.526;9210265233.0;1.51;1760.0;0.001;1151643516.0;0.1885;603840541.0;0.09880000000000001;1732.402695;2.683;0.645678891
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43989957.0;0.0206;2131643026.0;1234.076;719.0;0.416;4.0;0.002;6110578071.0;3.538;9338768367.0;1.53;1769.0;0.001;1124505151.0;0.184;551686187.0;0.09029999999999999;1727.319;2.695;0.640936533
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;44543369.0;0.0213;2087315345.0;1197.046;709.0;0.407;4.0;0.002;6180394366.0;3.544;9179198522.0;1.49;1765.0;0.001;1156950731.0;0.18719999999999998;717535113.0;0.1161;1743.721411;2.694;0.64729793
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;44405497.0;0.0226;1967725193.0;1144.268;631.0;0.367;4.0;0.002;6077248569.0;3.534;8704674943.0;1.43;1759.0;0.001;1063047935.0;0.17489999999999997;853234559.0;0.1404;1719.637058;2.696;0.63793614
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;42520121.0;0.019799999999999998;2152361554.0;1241.147;653.0;0.377;5.0;0.003;6142854832.0;3.542;9371345944.0;1.53;1768.0;0.001;1108027306.0;0.1804;574635991.0;0.0935;1734.171077;2.705;0.640985885
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43719135.0;0.0202;2160329416.0;1261.698;751.0;0.439;4.0;0.002;6039463135.0;3.527;9436098678.0;1.56;1761.0;0.001;1082385883.0;0.17920000000000003;518676192.0;0.0859;1712.240239;2.685;0.637771483
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;43337299.0;0.0199;2182494770.0;1269.526;615.0;0.358;5.0;0.003;6093235633.0;3.544;9530114705.0;1.56;1772.0;0.001;1096991901.0;0.18;533599244.0;0.0876;1719.141772;2.716;0.633031442
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;44365881.0;0.0216;2050873653.0;1184.192;669.0;0.386;4.0;0.002;6144114784.0;3.548;9027751008.0;1.47;1773.0;0.001;1116756432.0;0.1818;755442029.0;0.12300000000000001;1731.876629;2.695;0.642690292
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";5;20;20;500000;42830871.0;0.0209;2051808389.0;1189.928;636.0;0.369;5.0;0.003;6090396667.0;3.532;9014803890.0;1.48;1748.0;0.001;1137386750.0;0.1868;714124872.0;0.1173;1724.313114;2.664;0.647227783
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;98993257.0;0.0204;4849303276.0;1207.074;1191.0;0.296;5.0;0.001;14335086238.0;3.568;21060435833.0;1.47;2024.0;0.504;2456646188.0;0.1714;1727285764.0;0.12050000000000001;4017.401844;2.577;1.558850259
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;96188497.0;0.019;5074559676.0;1269.263;1359.0;0.34;5.0;0.001;14256131680.0;3.566;21864875472.0;1.53;2038.0;0.51;2561888702.0;0.1797;1297473824.0;0.091;3998.037765;2.576;1.552104611
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;99498061.0;0.021400000000000002;4651323560.0;1160.448;1145.0;0.286;4.0;0.001;14286288397.0;3.564;20363586312.0;1.43;2035.0;0.508;2497033855.0;0.1748;2080518734.0;0.1456;4008.212759;2.579;1.554117576
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;94230796.0;0.0196;4802659530.0;1195.482;1227.0;0.305;7.0;0.002;14301037356.0;3.56;20901298574.0;1.46;2038.0;0.507;2590824380.0;0.1812;1781553589.0;0.1246;4017.340775;2.591;1.550238138
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;97838055.0;0.019799999999999998;4932375064.0;1217.919;1140.0;0.281;5.0;0.001;14464071017.0;3.572;21370712612.0;1.48;2040.0;0.504;2575424429.0;0.17809999999999998;1611195008.0;0.1114;4049.837276;2.592;1.562297876
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;95679953.0;0.019299999999999998;4960278309.0;1244.412;1278.0;0.321;4.0;0.001;14220821845.0;3.568;21470584975.0;1.51;2046.0;0.513;2497763828.0;0.17559999999999998;1364333276.0;0.0959;3986.042924;2.575;1.54812498
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;96350236.0;0.018799999999999997;5122972368.0;1289.135;1012.0;0.255;6.0;0.002;14188548216.0;3.57;22059965501.0;1.55;2035.0;0.512;2509430538.0;0.1769;1163530716.0;0.08199999999999999;3973.961114;2.569;1.54686313
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;94102998.0;0.019299999999999998;4881568845.0;1228.195;1213.0;0.305;4.0;0.001;14211096665.0;3.575;21208252432.0;1.49;2040.0;0.513;2522086396.0;0.1775;1586139267.0;0.1116;3974.587313;2.598;1.529951367
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;96157001.0;0.019;5065123950.0;1268.348;1143.0;0.286;4.0;0.001;14248204638.0;3.568;21834559221.0;1.53;2034.0;0.509;2558725298.0;0.1796;1334506529.0;0.09369999999999999;3993.481246;2.578;1.548769319
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;96238025.0;0.018799999999999997;5121495169.0;1283.748;1159.0;0.291;5.0;0.001;14231978984.0;3.567;22040508652.0;1.55;2029.0;0.509;2537539764.0;0.1783;1149162681.0;0.08070000000000001;3989.486419;2.576;1.548718168
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;89687737.0;0.0182;4929817550.0;1242.994;1057.0;0.267;6.0;0.002;14140682042.0;3.565;21333867894.0;1.51;2041.0;0.515;2504348975.0;0.1771;1507444241.0;0.1066;3966.081947;2.599;1.525820809
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;98956525.0;0.0207;4769523874.0;1180.262;1210.0;0.299;4.0;0.001;14385488448.0;3.56;20795770994.0;1.45;2032.0;0.503;2579792762.0;0.1793;1834890883.0;0.1276;4041.071552;2.576;1.568435971
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;90414916.0;0.0178;5089815334.0;1276.031;1185.0;0.297;4.0;0.001;14220889865.0;3.565;21968977137.0;1.54;2028.0;0.508;2557458150.0;0.17980000000000002;1236951206.0;0.087;3988.785391;2.606;1.530355542
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;98834823.0;0.0199;4955382662.0;1243.845;1288.0;0.323;5.0;0.001;14240805119.0;3.575;21446717791.0;1.51;2034.0;0.511;2501576766.0;0.1757;1520205941.0;0.1067;3983.92238;2.583;1.542601839
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";5;25;25;500000;98634732.0;0.0209;4713129029.0;1167.375;1145.0;0.284;4.0;0.001;14400544615.0;3.567;20614934265.0;1.43;2034.0;0.504;2583702521.0;0.1794;1938882637.0;0.1346;4037.374471;2.568;1.572311408
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;188000648.0;0.019299999999999998;9741020874.0;1221.394;1858.0;0.233;4.0;0.001;28576935934.0;3.583;42303864397.0;1.48;2351.0;0.295;5052801137.0;0.17679999999999998;3766998704.0;0.1318;7975.332638;2.513;3.17353822
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;186856848.0;0.0196;9518638806.0;1185.318;1826.0;0.227;5.0;0.001;28771707857.0;3.583;41474387535.0;1.44;2344.0;0.292;5261638380.0;0.18289999999999998;3928607382.0;0.1365;8030.453331;2.52;3.186762533
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;173193891.0;0.0178;9702964479.0;1230.708;1753.0;0.222;4.0;0.001;28281671824.0;3.587;42171184283.0;1.49;2344.0;0.297;5261666880.0;0.18600000000000003;3407242085.0;0.12050000000000001;7884.050272;2.529;3.117491643
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;172087690.0;0.0169;10157124984.0;1289.314;1826.0;0.232;6.0;0.001;28268653743.0;3.588;43820741925.0;1.55;2268.0;0.288;5168350281.0;0.18280000000000002;2773500737.0;0.0981;7877.929298;2.545;3.096040911
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;174697557.0;0.0169;10338048120.0;1298.546;1917.0;0.241;6.0;0.001;28512246679.0;3.581;44500856055.0;1.56;2265.0;0.285;5457328564.0;0.19140000000000001;2274270996.0;0.07980000000000001;7961.246242;2.529;3.147598693
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;170521673.0;0.0171;9978150424.0;1264.08;2005.0;0.254;7.0;0.001;28260550722.0;3.58;43155326273.0;1.53;2348.0;0.297;5332463155.0;0.1887;2872441489.0;0.1016;7893.608537;2.527;3.123620088
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;175499448.0;0.0179;9827612791.0;1235.552;1902.0;0.239;4.0;0.001;28508646705.0;3.584;42566488011.0;1.49;2345.0;0.295;5322720062.0;0.1867;3385007140.0;0.11869999999999999;7954.024637;2.537;3.134659713
