 "command";"executable";"simtype";"ncores";"nodes";"atomics/node";"iterations";"% remotes";"% priority";"end time" ;"branch-misses";"branch-misses (of all branches          (50.01%))";"branches";"branches (M/sec                    (49.99%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (50.02%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (49.99%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (50.01%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;573322667.0;0.005600000000000001;101708979749.0;921.202;195131.0;0.002;61.0;0.001;396552889623.0;3.592;326954814366.0;0.82;757.0;0.007;166024887780.0;0.41869999999999996;65893894563.0;0.16620000000000001;110408.955449;5.877;18.786553606
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;577587049.0;0.005699999999999999;102088129090.0;922.422;200240.0;0.002;63.0;0.001;397359725328.0;3.59;328305905883.0;0.83;720.0;0.007;165780068585.0;0.4172;67196281540.0;0.1691;110674.021375;5.884;18.81030967
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;561453502.0;0.0058;97097106593.0;893.148;166398.0;0.002;72.0;0.001;390416798223.0;3.591;314098204507.0;0.8;761.0;0.007;165023665898.0;0.4227;66253028098.0;0.1697;108713.306187;5.895;18.442237538
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;596415852.0;0.0059;100624562931.0;923.49;188305.0;0.002;42.0;0.0;391331901240.0;3.591;323681660036.0;0.83;709.0;0.007;163952288565.0;0.419;63984304399.0;0.1635;108961.186046;5.892;18.4933452
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;574442766.0;0.005600000000000001;102931961085.0;940.782;201110.0;0.002;74.0;0.001;392795138913.0;3.59;330176218263.0;0.84;693.0;0.006;164715359872.0;0.4193;63029915432.0;0.1605;109411.021899;5.881;18.605007112
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;575934090.0;0.006;96645218272.0;884.336;189331.0;0.002;53.0;0.0;392503740450.0;3.592;312603479520.0;0.8;662.0;0.006;164813040068.0;0.4199;69906882551.0;0.17809999999999998;109285.622427;5.892;18.54834609
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;571912526.0;0.0058;99014689998.0;912.284;183631.0;0.002;54.0;0.0;389835088092.0;3.592;319517542343.0;0.82;723.0;0.007;164072393807.0;0.42090000000000005;64094179480.0;0.16440000000000002;108534.905349;5.894;18.414762115
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;585230459.0;0.005600000000000001;103639080051.0;942.875;184981.0;0.002;43.0;0.0;394771423327.0;3.592;332237381035.0;0.84;664.0;0.006;165577325787.0;0.4194;63892430391.0;0.1618;109918.108409;5.895;18.64756301
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;562708693.0;0.0059;95985147722.0;884.318;183461.0;0.002;51.0;0.0;389922095948.0;3.592;311140709245.0;0.8;660.0;0.006;164910579200.0;0.4229;67490789012.0;0.17309999999999998;108541.437546;5.894;18.414441675
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;570952777.0;0.005699999999999999;100359939688.0;922.937;194625.0;0.002;25.0;0.0;390557976808.0;3.592;322591990610.0;0.83;691.0;0.006;164994689341.0;0.4225;64079101411.0;0.1641;108739.757875;5.892;18.454045222
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;80.0;1000000;569652583.0;0.0058;98466143746.0;908.236;167448.0;0.002;49.0;0.0;389444506989.0;3.592;316818274503.0;0.81;735.0;0.007;165466274054.0;0.4249;65643526799.0;0.1686;108414.702126;5.901;18.371815671
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;781077704.0;0.0055000000000000005;141017989568.0;1016.561;461835.0;0.003;73.0;0.001;497784098114.0;3.588;456477633173.0;0.92;738.0;0.005;180678241201.0;0.363;90847867593.0;0.1825;138720.574406;5.838;23.760678772
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;822520382.0;0.0058;141430716463.0;1020.136;510974.0;0.004;72.0;0.001;497453572654.0;3.588;458163338181.0;0.92;839.0;0.006;180702256373.0;0.36329999999999996;89593377205.0;0.1801;138639.114113;5.829;23.786183637
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;782793493.0;0.005600000000000001;141012344684.0;1013.501;460302.0;0.003;65.0;0.0;499265140320.0;3.588;456927576950.0;0.92;711.0;0.005;181030907797.0;0.3626;91088139430.0;0.18239999999999998;139133.963845;5.84;23.825006447
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;804228690.0;0.005600000000000001;143405813512.0;1017.377;494478.0;0.004;86.0;0.001;505698361316.0;3.588;463425112657.0;0.92;715.0;0.005;181170096187.0;0.3583;95038463437.0;0.18789999999999998;140956.441028;5.822;24.209786425
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;774468116.0;0.0055000000000000005;141627871160.0;1026.02;430920.0;0.003;69.0;0.0;495579719864.0;3.59;458302486900.0;0.92;738.0;0.005;182186720947.0;0.3676;86276325747.0;0.1741;138036.226774;5.847;23.609583506
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;773534652.0;0.0054;143617238016.0;1017.523;526367.0;0.004;56.0;0.0;506374278582.0;3.588;464652761344.0;0.92;728.0;0.005;181632523930.0;0.35869999999999996;93210310642.0;0.1841;141143.903996;5.825;24.229973431
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;818155704.0;0.005699999999999999;142538615153.0;1024.748;477235.0;0.003;74.0;0.001;499230449667.0;3.589;461639886868.0;0.92;887.0;0.006;180095542128.0;0.3607;90233166942.0;0.1807;139096.319441;5.835;23.836365742
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;773184533.0;0.0055000000000000005;140122219847.0;1010.775;493226.0;0.004;57.0;0.0;497453631960.0;3.588;454157486985.0;0.91;717.0;0.005;181245217692.0;0.3643;90326690982.0;0.1816;138628.56514;5.829;23.783253916
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;805217309.0;0.0058;140036071996.0;1011.219;439034.0;0.003;61.0;0.0;497051407367.0;3.589;454021199734.0;0.91;653.0;0.005;178713237747.0;0.35950000000000004;93628604980.0;0.1884;138482.436187;5.845;23.690493009
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;796699836.0;0.0058;136722341873.0;983.685;473186.0;0.003;65.0;0.0;498598878190.0;3.587;444578839013.0;0.89;700.0;0.005;180211463680.0;0.3614;96491103019.0;0.1935;138989.973978;5.836;23.817610719
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;822574333.0;0.0058;142682172492.0;1037.018;446845.0;0.003;69.0;0.001;493744160278.0;3.589;460569148394.0;0.93;668.0;0.005;180237744685.0;0.365;85734038276.0;0.1736;137588.86094;5.842;23.549684908
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;770868917.0;0.0054;142131895105.0;1021.46;479276.0;0.003;80.0;0.001;499355336506.0;3.589;459825647265.0;0.92;678.0;0.005;180449388098.0;0.3614;90557865134.0;0.1813;139145.835305;5.834;23.851498315
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;820861666.0;0.0059;139970402040.0;1004.475;466932.0;0.003;53.0;0.0;500170895006.0;3.589;453910574014.0;0.91;658.0;0.005;181454805894.0;0.3628;93781135687.0;0.1875;139346.804261;5.838;23.867050741
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;783673466.0;0.005699999999999999;138305201279.0;998.249;444982.0;0.003;89.0;0.001;497160952154.0;3.588;448849725689.0;0.9;770.0;0.006;179622553982.0;0.3613;95240290491.0;0.1916;138547.790307;5.839;23.728216437
"./build/Benchmark/adevs_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"adevs_phold";"cpdevs";6;6;4;0;90;90.0;1000000;766896541.0;0.0053;145654398624.0;1045.403;490159.0;0.004;70.0;0.001;499865674372.0;3.588;469756474594.0;0.94;874.0;0.006;181421713052.0;0.3629;86647027705.0;0.17329999999999998;139328.523038;5.826;23.91692455
