 "command";"executable";"simtype";"ncores";"nodes";"atomics/node";"iterations";"% remotes";"% priority";"end time" ;"branch-misses";"branch-misses (of all branches          (50.03%))";"branches";"branches (M/sec                    (50.12%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (50.06%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (50.12%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (50.13%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 70 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;70;0.0;1000000;2859653.0;0.0435;65775247.0;134.287;51.0;0.104;0.0;0.0;1748935173.0;3.571;2456801145.0;1.4;472.0;0.964;818048902.0;0.4677;28411982.0;0.016200000000000003;489.809574;1.0;0.489954753
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 70 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;70;0.0;1000000;2868422.0;0.0433;66173783.0;134.861;49.0;0.1;0.0;0.0;1745162516.0;3.557;2457937944.0;1.41;473.0;0.964;813372663.0;0.4661;27739390.0;0.0159;490.679784;1.0;0.490553397
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 70 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;70;0.0;1000000;2916793.0;0.0444;65738615.0;135.47;50.0;0.103;0.0;0.0;1746489548.0;3.599;2451514310.0;1.4;473.0;0.975;818611397.0;0.46869999999999995;27723767.0;0.0159;485.263104;1.0;0.485330365
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 70 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;70;0.0;1000000;3045128.0;0.046;66207132.0;135.796;50.0;0.103;0.0;0.0;1750609474.0;3.591;2456092183.0;1.4;472.0;0.968;819283318.0;0.46799999999999997;28388200.0;0.016200000000000003;487.547405;0.999;0.487851389
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 70 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;70;0.0;1000000;3029258.0;0.045700000000000005;66358247.0;135.234;51.0;0.104;0.0;0.0;1751084151.0;3.569;2457272705.0;1.4;474.0;0.966;816193995.0;0.4661;28992488.0;0.0166;490.692803;0.999;0.491014962
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 70 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;70;0.0;1000000;2859870.0;0.0436;65603609.0;133.144;51.0;0.104;0.0;0.0;1746467741.0;3.545;2448800725.0;1.4;469.0;0.952;819626225.0;0.4693;28256142.0;0.016200000000000003;492.725459;1.0;0.492971183
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2777809.0;0.0426;65178724.0;133.56;52.0;0.107;0.0;0.0;1737120976.0;3.56;2463033806.0;1.42;470.0;0.963;817527142.0;0.4706;27989075.0;0.0161;488.010247;1.0;0.487998976
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2811331.0;0.042699999999999995;65806494.0;134.368;51.0;0.104;0.0;0.0;1737199624.0;3.547;2456151200.0;1.41;470.0;0.96;815504858.0;0.4694;27425829.0;0.0158;489.746648;1.0;0.489671882
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2872729.0;0.0432;66425249.0;135.905;50.0;0.102;0.0;0.0;1737033919.0;3.554;2456696547.0;1.41;473.0;0.968;817561915.0;0.4707;27727285.0;0.016;488.761312;1.0;0.488989666
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2929282.0;0.044199999999999996;66300157.0;135.299;50.0;0.102;0.0;0.0;1733928570.0;3.538;2461878136.0;1.42;472.0;0.963;815425296.0;0.4703;27571809.0;0.0159;490.028656;0.999;0.490345573
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2823252.0;0.0426;66227628.0;135.558;49.0;0.1;0.0;0.0;1740045788.0;3.562;2458255801.0;1.41;470.0;0.962;815361683.0;0.4686;27317739.0;0.015700000000000002;488.555509;1.0;0.488717685
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2921168.0;0.0444;65845907.0;135.934;49.0;0.101;0.0;0.0;1743452377.0;3.599;2457094328.0;1.41;473.0;0.976;816408225.0;0.4683;28414621.0;0.0163;484.39449;1.0;0.484302558
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2768518.0;0.042;65841378.0;134.866;51.0;0.104;0.0;0.0;1734451904.0;3.553;2462903432.0;1.42;471.0;0.965;817055454.0;0.4711;28129795.0;0.016200000000000003;488.197286;1.0;0.488421868
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2814466.0;0.0421;66826125.0;137.918;50.0;0.103;0.0;0.0;1743863891.0;3.599;2452153858.0;1.41;471.0;0.972;813925308.0;0.4667;26278576.0;0.0151;484.534825;1.0;0.484412367
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2883405.0;0.0436;66150672.0;134.91;51.0;0.104;0.0;0.0;1733468577.0;3.535;2458025077.0;1.42;471.0;0.961;812057406.0;0.4685;27911913.0;0.0161;490.330356;1.0;0.490543295
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2821874.0;0.0426;66222859.0;135.398;50.0;0.102;0.0;0.0;1736925045.0;3.551;2456274903.0;1.41;470.0;0.961;817952097.0;0.47090000000000004;26379802.0;0.0152;489.099364;1.0;0.489197584
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2809462.0;0.042800000000000005;65716624.0;134.732;50.0;0.103;0.0;0.0;1740593399.0;3.569;2456765586.0;1.41;468.0;0.959;815333074.0;0.46840000000000004;26350989.0;0.0151;487.757733;0.999;0.488037191
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2763691.0;0.042300000000000004;65276689.0;133.862;50.0;0.103;0.0;0.0;1739631979.0;3.567;2460822890.0;1.41;470.0;0.964;819911722.0;0.47130000000000005;28163768.0;0.016200000000000003;487.64048;1.0;0.487605621
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2800507.0;0.042300000000000004;66138049.0;135.011;50.0;0.102;0.0;0.0;1733564257.0;3.539;2457450364.0;1.42;470.0;0.959;813257210.0;0.46909999999999996;26382964.0;0.0152;489.872156;0.999;0.490161374
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2934537.0;0.0447;65648623.0;133.45;51.0;0.104;0.0;0.0;1747055190.0;3.551;2446936202.0;1.4;469.0;0.953;812688267.0;0.46520000000000006;29138543.0;0.0167;491.932411;1.0;0.492142352
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 80 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;80;0.0;1000000;2936377.0;0.0451;65169196.0;132.529;50.0;0.102;0.0;0.0;1741802369.0;3.542;2454741745.0;1.41;472.0;0.96;816237745.0;0.4686;28616172.0;0.016399999999999998;491.734238;1.0;0.491707875
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2751977.0;0.0417;66008731.0;135.077;51.0;0.104;0.0;0.0;1726806409.0;3.534;2446436058.0;1.42;469.0;0.96;813182674.0;0.47090000000000004;27108192.0;0.015700000000000002;488.676156;0.999;0.488936967
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2806242.0;0.0433;64783079.0;134.375;49.0;0.102;0.0;0.0;1732077244.0;3.593;2447284954.0;1.41;470.0;0.975;816757228.0;0.4715;27570835.0;0.0159;482.104903;1.0;0.4819687
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2777209.0;0.042699999999999995;65073903.0;133.906;49.0;0.101;0.0;0.0;1735033777.0;3.57;2438852244.0;1.41;472.0;0.971;811024323.0;0.46740000000000004;26832918.0;0.0155;485.967395;1.0;0.48593433
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2767481.0;0.042300000000000004;65445483.0;134.254;49.0;0.101;0.0;0.0;1732994217.0;3.555;2437373287.0;1.41;472.0;0.968;812923746.0;0.46909999999999996;27350960.0;0.0158;487.474571;1.0;0.487600856
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2856912.0;0.0433;65918274.0;134.865;49.0;0.1;0.0;0.0;1734231690.0;3.548;2444706621.0;1.41;474.0;0.97;813431239.0;0.469;27878299.0;0.0161;488.772046;0.999;0.489085595
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2735095.0;0.0416;65725293.0;134.488;50.0;0.102;0.0;0.0;1727837972.0;3.536;2445678817.0;1.42;471.0;0.964;813432476.0;0.4708;26045306.0;0.0151;488.707395;0.999;0.489047152
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2758192.0;0.042199999999999994;65319946.0;134.466;50.0;0.103;0.0;0.0;1731072765.0;3.564;2441387621.0;1.41;473.0;0.974;809106272.0;0.46740000000000004;27887332.0;0.0161;485.77429;0.999;0.486134353
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2760561.0;0.0424;65064415.0;133.543;49.0;0.101;0.0;0.0;1736768526.0;3.565;2444391253.0;1.41;471.0;0.967;811942942.0;0.4675;27455070.0;0.0158;487.216236;1.0;0.487143018
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2767407.0;0.0424;65340796.0;134.044;50.0;0.103;0.0;0.0;1734690075.0;3.559;2442718559.0;1.41;473.0;0.97;811870202.0;0.46799999999999997;26893406.0;0.0155;487.458004;0.999;0.487779526
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2856035.0;0.0434;65749555.0;134.264;54.0;0.11;0.0;0.0;1727793453.0;3.528;2445315151.0;1.42;472.0;0.964;812600473.0;0.4703;28218512.0;0.0163;489.70451;0.999;0.489972573
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2881767.0;0.043899999999999995;65646616.0;135.166;48.0;0.099;0.0;0.0;1735414894.0;3.573;2441063522.0;1.41;473.0;0.974;808424332.0;0.4658;27513537.0;0.0159;485.675468;1.0;0.485698561
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2772063.0;0.042300000000000004;65532303.0;134.606;50.0;0.103;0.0;0.0;1732411458.0;3.558;2437724299.0;1.41;474.0;0.974;812020134.0;0.46869999999999995;27171629.0;0.015700000000000002;486.844732;0.999;0.487152569
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2817504.0;0.043;65567593.0;135.228;49.0;0.101;0.0;0.0;1734550203.0;3.577;2448354934.0;1.41;473.0;0.976;810674715.0;0.46740000000000004;27686138.0;0.016;484.867328;0.999;0.485135776
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2739691.0;0.042300000000000004;64813402.0;134.648;48.0;0.1;0.0;0.0;1732515323.0;3.599;2435187346.0;1.41;472.0;0.981;815653238.0;0.4708;26884345.0;0.0155;481.355967;1.0;0.481301369
"./build/Benchmark/adevs_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.0 -t 1000000";"adevs_phold";"classic";1;6;4;0;90;0.0;1000000;2743989.0;0.042199999999999994;64962469.0;133.639;49.0;0.101;0.0;0.0;1731969627.0;3.563;2441292501.0;1.41;472.0;0.971;812086501.0;0.4689;26874050.0;0.0155;486.102997;1.0;0.486086002
