 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.08%))";"branches";"branches (M/sec                    (50.85%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (48.89%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (51.52%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (51.94%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;10307078.0;0.019799999999999998;521529056.0;438.306;139.0;0.117;5.0;0.004;4168565082.0;3.503;3148660767.0;0.76;1626.0;0.001;2700666625.0;0.6479;107279257.0;0.025699999999999997;1189.875346;3.841;0.309807145
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;7533353.0;0.0173;436011480.0;416.23;129.0;0.123;4.0;0.004;3725137560.0;3.556;2683990817.0;0.72;1628.0;0.002;2473649769.0;0.664;83724949.0;0.0225;1047.526035;3.834;0.273197796
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;4417220.0;0.0086;512989976.0;457.375;149.0;0.133;6.0;0.005;3949294920.0;3.521;3081704252.0;0.78;1628.0;0.001;2557321091.0;0.6475;70266771.0;0.0178;1121.595475;3.782;0.29659349
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;4502875.0;0.0091;496184682.0;461.948;135.0;0.126;4.0;0.004;3745977909.0;3.488;3013859547.0;0.8;1628.0;0.002;2454408146.0;0.6552;63742351.0;0.017;1074.113355;3.81;0.281933682
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;8166261.0;0.0149;548245052.0;522.505;129.0;0.123;6.0;0.006;3692979209.0;3.52;3244729390.0;0.88;1639.0;0.002;2212962045.0;0.5992000000000001;88283204.0;0.0239;1049.263148;3.842;0.273098369
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;12191070.0;0.0277;440205251.0;303.81;166.0;0.115;4.0;0.003;5187794015.0;3.58;2684563595.0;0.52;1623.0;0.001;3800486482.0;0.7326;133931571.0;0.0258;1448.950679;3.908;0.370791049
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;4818555.0;0.0113;424960511.0;415.292;205.0;0.2;4.0;0.004;3563653233.0;3.483;2622787555.0;0.74;1633.0;0.002;2432932271.0;0.6827;62580182.0;0.0176;1023.280979;3.677;0.278268456
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;3887454.0;0.009300000000000001;417309102.0;442.231;133.0;0.141;4.0;0.004;3279743775.0;3.476;2577730642.0;0.79;1629.0;0.002;2119738865.0;0.6463;48860447.0;0.0149;943.644804;3.746;0.251925902
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;7349246.0;0.017;432432125.0;452.117;409.0;0.428;4.0;0.004;3336289311.0;3.488;2677615301.0;0.8;1656.0;0.002;2116520473.0;0.6344;76657834.0;0.023;956.460599;3.38;0.282980275
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;9173881.0;0.0206;445235598.0;327.795;186.0;0.137;6.0;0.004;4792412256.0;3.528;2736464781.0;0.57;1627.0;0.001;3464680020.0;0.723;102996656.0;0.0215;1358.274839;3.786;0.358801301
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;6160747.0;0.013300000000000001;464592839.0;494.648;121.0;0.129;5.0;0.005;3288704388.0;3.501;2841853948.0;0.86;1641.0;0.002;2033456314.0;0.6183;64847722.0;0.0197;939.239203;3.665;0.256245084
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;6790357.0;0.0151;451014565.0;317.394;163.0;0.115;5.0;0.004;4989148447.0;3.511;2769392362.0;0.56;1625.0;0.001;3727053131.0;0.747;90898029.0;0.0182;1420.992293;3.881;0.366137216
"./build/Benchmark/dxexmachina_devstone cpdevs -c 4  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";4;30;30;500000;7082228.0;0.0161;441196383.0;420.705;176.0;0.168;5.0;0.005;3706598767.0;3.534;2718197499.0;0.73;1626.0;0.002;2451321850.0;0.6613;80569641.0;0.0217;1048.706442;3.773;0.277917555
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1228220.0;0.0181;68009519.0;372.818;126.0;0.691;5.0;0.027;572170767.0;3.137;398509042.0;0.7;732.0;0.004;365231193.0;0.6383;16589307.0;0.028999999999999998;182.420023;4.149;0.043971458
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1212432.0;0.0173;70172034.0;425.115;163.0;0.987;7.0;0.042;494412349.0;2.995;424179196.0;0.86;725.0;0.004;333201618.0;0.6739;15493745.0;0.0313;165.066116;4.142;0.039852034
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1249707.0;0.0182;68839015.0;361.611;133.0;0.699;7.0;0.037;572172977.0;3.006;409240523.0;0.72;740.0;0.004;357495382.0;0.6248;19259645.0;0.0337;190.367433;3.844;0.04952717
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1567039.0;0.0218;71978935.0;351.015;173.0;0.844;10.0;0.049;613611852.0;2.992;425523530.0;0.69;866.0;0.004;392739365.0;0.64;23274957.0;0.0379;205.059552;3.836;0.053455789
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1706522.0;0.025099999999999997;67913058.0;383.111;205.0;0.001;5.0;0.028;584024445.0;3.295;403171294.0;0.69;858.0;0.005;376192255.0;0.6441;21560129.0;0.0369;177.267447;4.13;0.042917121
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1134771.0;0.0183;62014324.0;353.968;183.0;0.001;5.0;0.029;558692859.0;3.189;372584723.0;0.67;871.0;0.005;371727006.0;0.6654000000000001;17626972.0;0.0316;175.197348;3.736;0.046894244
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1829691.0;0.0265;69118047.0;359.086;149.0;0.774;6.0;0.031;570445310.0;2.964;407430150.0;0.71;740.0;0.004;383245972.0;0.6718000000000001;22971711.0;0.0403;192.483314;3.908;0.049254643
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1558584.0;0.0229;67933186.0;384.004;163.0;0.921;6.0;0.034;482248483.0;2.726;415920214.0;0.86;727.0;0.004;324648492.0;0.6731999999999999;19995569.0;0.0415;176.907461;3.685;0.048001624
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1324138.0;0.0178;74393486.0;377.059;148.0;0.75;8.0;0.041;585317769.0;2.967;430168630.0;0.73;728.0;0.004;383749956.0;0.6556000000000001;20406336.0;0.0349;197.29926;3.952;0.049924799
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1378802.0;0.0212;65120393.0;356.724;179.0;0.981;9.0;0.049;576357946.0;3.157;384803829.0;0.67;733.0;0.004;398275005.0;0.691;18920748.0;0.032799999999999996;182.551421;4.249;0.042960806
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1192348.0;0.0181;66016786.0;314.005;132.0;0.628;7.0;0.033;628170575.0;2.988;396186820.0;0.63;881.0;0.004;438641679.0;0.6983;19568670.0;0.031200000000000002;210.24087;3.75;0.056062708
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1430136.0;0.0184;77628561.0;377.515;170.0;0.827;7.0;0.034;620883981.0;3.019;437395724.0;0.7;870.0;0.004;418812353.0;0.6745;20865920.0;0.0336;205.630238;4.133;0.049756206
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1110306.0;0.0191;58231338.0;328.332;126.0;0.71;5.0;0.028;523407783.0;2.951;364631728.0;0.7;711.0;0.004;382860838.0;0.7315;16347737.0;0.031200000000000002;177.355269;4.354;0.040731884
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1210343.0;0.0177;68371263.0;346.503;118.0;0.598;5.0;0.025;616493571.0;3.124;402895008.0;0.65;894.0;0.005;427694608.0;0.6938;18834627.0;0.030600000000000002;197.317941;3.725;0.052973118
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";5;10;10;500000;1513152.0;0.022099999999999998;68398378.0;339.215;212.0;0.001;5.0;0.025;628768200.0;3.118;404300296.0;0.64;737.0;0.004;431026215.0;0.6855;22659491.0;0.036000000000000004;201.637152;3.976;0.050707956
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2350657.0;0.0171;137353400.0;396.882;233.0;0.673;5.0;0.014;1159030391.0;3.349;842258540.0;0.73;875.0;0.003;787491956.0;0.6794;31641494.0;0.0273;346.080902;4.598;0.07526481
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;1682310.0;0.014199999999999999;118456723.0;336.105;147.0;0.417;8.0;0.023;1149591323.0;3.262;723867846.0;0.63;1018.0;0.003;828289101.0;0.7204999999999999;24692094.0;0.0215;352.439838;4.044;0.087143395
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2607773.0;0.0196;133155557.0;396.472;129.0;0.384;5.0;0.015;1046796018.0;3.117;812048318.0;0.78;894.0;0.003;666752400.0;0.6369;29941101.0;0.0286;335.851204;4.114;0.081645664
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2059866.0;0.0176;116843609.0;448.908;132.0;0.507;6.0;0.023;841552615.0;3.233;726568561.0;0.86;878.0;0.003;516930878.0;0.6143;22435119.0;0.026699999999999998;260.284255;4.38;0.059422566
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2323096.0;0.0176;132137349.0;438.247;116.0;0.385;5.0;0.017;960449931.0;3.185;810545993.0;0.84;893.0;0.003;593876401.0;0.6183;28152025.0;0.029300000000000003;301.513547;3.976;0.075827062
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;1498862.0;0.0123;121480416.0;422.91;199.0;0.693;5.0;0.017;969053844.0;3.374;743728970.0;0.77;895.0;0.003;618100985.0;0.6378;21493022.0;0.0222;287.249129;4.015;0.071544562
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2025589.0;0.0134;150742723.0;414.567;162.0;0.446;5.0;0.014;1235401471.0;3.398;885485428.0;0.72;879.0;0.002;813887331.0;0.6587999999999999;26755669.0;0.0217;363.61467;4.523;0.080389925
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2233740.0;0.0161;139153094.0;409.818;122.0;0.359;5.0;0.015;1047728494.0;3.086;836394763.0;0.8;896.0;0.003;679637204.0;0.6487;29625990.0;0.028300000000000002;339.548352;4.083;0.083160991
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2144320.0;0.0154;138820603.0;423.114;293.0;0.893;8.0;0.024;1041926228.0;3.176;830082032.0;0.8;905.0;0.003;640973462.0;0.6152000000000001;30267043.0;0.028999999999999998;328.092625;3.977;0.082487744
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;1872600.0;0.0161;116544732.0;382.298;109.0;0.358;6.0;0.02;969499412.0;3.18;724611903.0;0.75;901.0;0.003;688622336.0;0.7103;23339912.0;0.0241;304.853478;4.235;0.071990225
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2527689.0;0.0203;124241204.0;395.512;119.0;0.379;7.0;0.022;1038670325.0;3.307;776842336.0;0.75;881.0;0.003;699183369.0;0.6731999999999999;29870022.0;0.0288;314.127839;4.407;0.071271957
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2420335.0;0.0199;121717336.0;424.616;266.0;0.928;5.0;0.017;979732247.0;3.418;756377140.0;0.77;889.0;0.003;635594786.0;0.6487;28444428.0;0.028999999999999998;286.652984;4.129;0.069424641
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2681623.0;0.018600000000000002;144227860.0;382.467;133.0;0.353;8.0;0.021;1220081166.0;3.235;854294116.0;0.7;870.0;0.002;834846979.0;0.6843;32025528.0;0.0262;377.099;4.376;0.086165282
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;2708720.0;0.0199;136268504.0;474.937;190.0;0.662;9.0;0.031;941990104.0;3.283;799838406.0;0.85;895.0;0.003;552634558.0;0.5867;29971916.0;0.0318;286.918884;4.185;0.068566467
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";5;15;15;500000;3024928.0;0.0252;120007840.0;396.055;160.0;0.528;6.0;0.02;1021891907.0;3.372;734213305.0;0.72;886.0;0.003;682179127.0;0.6676000000000001;32667111.0;0.032;303.008191;4.326;0.070048499
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;4204709.0;0.020099999999999996;209186853.0;429.309;95.0;0.195;5.0;0.01;1628359067.0;3.342;1296458939.0;0.8;1065.0;0.002;1037277014.0;0.637;44503079.0;0.0273;487.26357;4.407;0.110558314
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3807902.0;0.018500000000000003;206011898.0;359.558;121.0;0.211;5.0;0.009;1930875713.0;3.37;1278190107.0;0.66;1233.0;0.002;1364010165.0;0.7064;47753275.0;0.024700000000000003;572.95843;4.075;0.140608073
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3582901.0;0.0165;217602087.0;486.741;92.0;0.206;5.0;0.011;1475443326.0;3.3;1296491445.0;0.88;1071.0;0.002;853742454.0;0.5786;38064131.0;0.0258;447.059475;4.236;0.105542377
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3857600.0;0.0181;213682914.0;452.154;608.0;0.001;5.0;0.011;1584066245.0;3.352;1313675409.0;0.83;1087.0;0.002;990418513.0;0.6252;44454594.0;0.0281;472.589316;4.06;0.116413064
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3250649.0;0.0149;217944195.0;487.149;76.0;0.17;8.0;0.018;1473222663.0;3.293;1373441817.0;0.93;1058.0;0.002;903707509.0;0.6134000000000001;36175997.0;0.0246;447.386851;4.445;0.100660665
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;4439892.0;0.018799999999999997;235929016.0;407.061;150.0;0.259;9.0;0.016;1941370684.0;3.35;1432722147.0;0.74;1067.0;0.002;1290511075.0;0.6647;49562445.0;0.0255;579.590817;4.414;0.13130459
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;4195392.0;0.02;209657901.0;480.171;143.0;0.328;5.0;0.011;1484260911.0;3.399;1275328940.0;0.86;1067.0;0.002;866977116.0;0.5841;42798578.0;0.0288;436.63168;4.503;0.096955735
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;1900789.0;0.009000000000000001;211842652.0;492.175;85.0;0.197;5.0;0.012;1465850797.0;3.406;1269096962.0;0.87;1061.0;0.002;865630616.0;0.5905;26644983.0;0.0182;430.421436;4.716;0.091269841
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3975269.0;0.0163;244167712.0;470.559;92.0;0.177;5.0;0.01;1759798502.0;3.391;1461794476.0;0.83;1219.0;0.002;1098223502.0;0.6241;42112605.0;0.0239;518.88831;4.128;0.125686969
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3760168.0;0.0187;200742778.0;461.926;150.0;0.345;5.0;0.012;1450104052.0;3.337;1236449011.0;0.85;1068.0;0.002;883157760.0;0.609;38457727.0;0.0265;434.577393;4.422;0.098273306
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;2812926.0;0.011699999999999999;239404009.0;423.21;128.0;0.226;5.0;0.009;1928844769.0;3.41;1452901284.0;0.75;1069.0;0.002;1279042209.0;0.6631;41981482.0;0.0218;565.685614;4.557;0.124139989
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;2670058.0;0.0121;220000080.0;497.771;88.0;0.199;5.0;0.011;1464985636.0;3.315;1339973350.0;0.91;1061.0;0.002;889744949.0;0.6073;33229808.0;0.0227;441.970291;4.475;0.09875435
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;5201558.0;0.0216;240470984.0;499.948;95.0;0.198;5.0;0.01;1570167488.0;3.264;1463012389.0;0.93;1086.0;0.002;921662282.0;0.5870000000000001;49511745.0;0.0315;480.991959;4.283;0.112297467
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;3628905.0;0.0187;194394808.0;387.15;226.0;0.45;8.0;0.016;1678776573.0;3.343;1231665608.0;0.73;1087.0;0.002;1106216973.0;0.6589;43613796.0;0.026000000000000002;502.117585;3.927;0.127867134
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";5;20;20;500000;2628525.0;0.0129;203950650.0;391.445;106.0;0.203;7.0;0.013;1719773170.0;3.301;1249752901.0;0.73;1062.0;0.002;1186171362.0;0.6897;32244982.0;0.0187;521.019309;4.388;0.11874003
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;4985828.0;0.015300000000000001;326323365.0;433.474;122.0;0.162;5.0;0.007;2599162339.0;3.453;2001938098.0;0.77;1344.0;0.002;1696108519.0;0.6526000000000001;55385354.0;0.0213;752.809694;4.491;0.167637323
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;6218118.0;0.0194;321235994.0;393.938;499.0;0.612;8.0;0.01;2799671106.0;3.433;1966670725.0;0.7;1356.0;0.002;1889665258.0;0.675;68552412.0;0.0245;815.447247;4.284;0.190351465
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;5305966.0;0.0171;311031473.0;387.796;476.0;0.593;8.0;0.01;2753897684.0;3.434;1945798275.0;0.71;1343.0;0.002;1918781584.0;0.6968000000000001;63960487.0;0.0232;802.04896;4.29;0.186945075
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;3265968.0;0.0104;315341235.0;424.209;131.0;0.176;6.0;0.008;2554203473.0;3.436;1925297514.0;0.75;1342.0;0.002;1669887462.0;0.6537999999999999;42186120.0;0.0165;743.362725;4.405;0.168749257
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;4992050.0;0.0159;314760519.0;456.046;602.0;0.872;8.0;0.012;2400976069.0;3.479;1942167051.0;0.81;1359.0;0.002;1517435980.0;0.632;59280536.0;0.024700000000000003;690.193988;3.986;0.173148441
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;6482310.0;0.020499999999999997;316045845.0;457.411;184.0;0.266;7.0;0.01;2368131454.0;3.427;1950542210.0;0.82;1330.0;0.002;1473319680.0;0.6221;63063659.0;0.026600000000000002;690.944413;4.523;0.152768075
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;4737022.0;0.013999999999999999;337722832.0;489.214;323.0;0.468;7.0;0.01;2354327805.0;3.41;2099005316.0;0.89;1346.0;0.002;1437620963.0;0.6106;54445012.0;0.0231;690.337034;4.277;0.161393239
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;7063318.0;0.023399999999999997;302079286.0;346.26;147.0;0.168;5.0;0.006;3022800942.0;3.465;1849876668.0;0.61;1485.0;0.002;2130972865.0;0.705;75290285.0;0.024900000000000002;872.405888;4.285;0.203601257
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;3739123.0;0.0127;293498718.0;496.596;155.0;0.262;7.0;0.012;2081966433.0;3.523;1823660347.0;0.88;1341.0;0.002;1264873612.0;0.6075;41438416.0;0.0199;591.021342;4.645;0.127229846
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;4879982.0;0.016;305781665.0;501.011;173.0;0.283;7.0;0.011;2114361499.0;3.464;1888171091.0;0.89;1343.0;0.002;1281287094.0;0.606;47524033.0;0.0225;610.328679;4.45;0.137154845
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;2466048.0;0.0085;289316206.0;489.71;108.0;0.183;6.0;0.01;2005616495.0;3.395;1819356517.0;0.91;1332.0;0.002;1278202015.0;0.6373;29416251.0;0.0147;590.791315;4.62;0.127885624
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;7725097.0;0.023;336042409.0;493.24;429.0;0.63;5.0;0.007;2400738380.0;3.524;2053055364.0;0.86;1349.0;0.002;1422377443.0;0.5925;77386075.0;0.0322;681.296612;4.408;0.154564354
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;7065441.0;0.0227;311123987.0;429.53;355.0;0.49;6.0;0.008;2465279477.0;3.404;1922708707.0;0.78;1354.0;0.002;1570312645.0;0.637;71910016.0;0.0292;724.336442;4.169;0.173755651
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;6879876.0;0.022000000000000002;312881883.0;410.184;474.0;0.621;7.0;0.009;2649567737.0;3.474;1932065159.0;0.73;1367.0;0.002;1685974051.0;0.6363;76172447.0;0.0287;762.78465;4.046;0.188539301
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";5;25;25;500000;5088334.0;0.015700000000000002;323118850.0;490.881;359.0;0.545;7.0;0.011;2239655286.0;3.402;2002884545.0;0.89;1346.0;0.002;1374246635.0;0.6136;54084958.0;0.0241;658.242947;4.34;0.151662496
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;8509334.0;0.0196;435078902.0;346.155;177.0;0.141;5.0;0.004;4450127746.0;3.541;2692650359.0;0.61;1832.0;0.001;3189380881.0;0.7167;100760519.0;0.0226;1256.889539;4.433;0.283536586
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;6661075.0;0.0161;414581818.0;442.34;164.0;0.175;5.0;0.005;3247691938.0;3.465;2577663944.0;0.79;1687.0;0.002;2098035799.0;0.6459999999999999;71303060.0;0.022000000000000002;937.248012;4.51;0.207803381
