 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.07%))";"branches";"branches (M/sec                    (49.65%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.83%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (51.28%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (51.72%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;4373783.0;0.0219;199805949.0;296.678;587.0;0.872;8.0;0.012;2271235127.0;3.372;1108523291.0;0.49;31994.0;0.048;1662712025.0;0.7321;86266232.0;0.038;673.478566;3.154;0.213498573
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3856512.0;0.0203;190171322.0;286.321;587.0;0.884;6.0;0.009;2240416989.0;3.373;1112854677.0;0.5;32000.0;0.048;1652580191.0;0.7376;84715030.0;0.0378;664.188179;3.104;0.213979664
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3297948.0;0.0168;195739069.0;293.281;486.0;0.728;9.0;0.013;2180208804.0;3.267;1164769688.0;0.53;31984.0;0.048;1649981607.0;0.7568;83761755.0;0.0384;667.411511;3.107;0.21481893
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3187467.0;0.0165;193459130.0;305.31;487.0;0.769;8.0;0.013;2187645459.0;3.452;1108138200.0;0.51;32019.0;0.051;1559903351.0;0.7131000000000001;81600996.0;0.0373;633.647311;2.922;0.216878187
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3867672.0;0.0196;197177049.0;300.435;546.0;0.832;10.0;0.015;2136627795.0;3.256;1144256492.0;0.54;31980.0;0.049;1587704679.0;0.7431;81034072.0;0.0379;656.305983;3.062;0.214351048
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3644719.0;0.0183;199136187.0;312.168;557.0;0.873;9.0;0.014;2186664123.0;3.428;1172318138.0;0.54;31992.0;0.05;1554390255.0;0.7109000000000001;84249966.0;0.0385;637.914335;3.012;0.211816484
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3573097.0;0.018000000000000002;199046148.0;300.593;545.0;0.823;11.0;0.017;2212568793.0;3.341;1202429088.0;0.54;31984.0;0.048;1639207619.0;0.7409;83668326.0;0.0378;662.178891;3.105;0.213286779
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3686442.0;0.019;194450609.0;292.306;612.0;0.92;7.0;0.011;2245409205.0;3.375;1166853393.0;0.52;31988.0;0.048;1679757381.0;0.7481;87470606.0;0.039;665.229643;3.139;0.211905462
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;2810578.0;0.014199999999999999;198568555.0;305.506;529.0;0.814;7.0;0.011;2184338129.0;3.361;1152531783.0;0.53;31999.0;0.049;1616630681.0;0.7401000000000001;75712482.0;0.0347;649.965651;3.037;0.213997928
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;2754173.0;0.0138;199973766.0;300.285;488.0;0.733;9.0;0.014;2207883822.0;3.315;1188708334.0;0.54;31988.0;0.048;1643658791.0;0.7444;80488098.0;0.0365;665.947108;3.093;0.215303096
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";5;15;15;500000;3580828.0;0.0187;191280939.0;289.738;618.0;0.936;9.0;0.014;2243785691.0;3.399;1138577336.0;0.51;31987.0;0.048;1661093663.0;0.7403;83184330.0;0.0371;660.18554;3.113;0.212073909
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;6299014.0;0.0194;325095860.0;290.833;481.0;0.43;11.0;0.01;3854775451.0;3.449;1926352370.0;0.5;62082.0;0.056;2888164183.0;0.7492;140890479.0;0.0365;1117.807479;4.474;0.249853466
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;8286193.0;0.0239;346275290.0;307.754;568.0;0.505;9.0;0.008;3873704848.0;3.443;2053591736.0;0.53;62087.0;0.055;2807543653.0;0.7248;160638957.0;0.0415;1125.1677;4.429;0.25402074
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;6448480.0;0.0187;344965496.0;295.501;531.0;0.455;11.0;0.009;3954986851.0;3.388;2027785803.0;0.51;62113.0;0.053;2938389937.0;0.743;144475182.0;0.0365;1167.391219;4.379;0.266589458
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;4381838.0;0.0134;327574780.0;288.905;473.0;0.417;7.0;0.006;3883402754.0;3.425;1919108632.0;0.49;62090.0;0.055;2931689942.0;0.7548999999999999;121796837.0;0.031400000000000004;1133.849766;4.378;0.259013803
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;6657214.0;0.0196;338835695.0;294.674;572.0;0.497;8.0;0.007;3956909182.0;3.441;2017402675.0;0.51;62104.0;0.054;2924556004.0;0.7391;157121707.0;0.0397;1149.866233;4.514;0.254753676
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;4114200.0;0.011899999999999999;346589165.0;315.623;509.0;0.464;12.0;0.011;3750873144.0;3.416;2015728251.0;0.54;62098.0;0.057;2753748986.0;0.7342;132189589.0;0.0352;1098.112718;4.439;0.247369538
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;5966092.0;0.0173;344944002.0;309.774;469.0;0.421;12.0;0.011;3852451530.0;3.46;2014968154.0;0.52;62083.0;0.056;2812086331.0;0.7299;138382303.0;0.0359;1113.533023;4.46;0.249684443
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;5514901.0;0.0167;329840544.0;305.134;565.0;0.523;8.0;0.007;3715013558.0;3.437;1933497267.0;0.52;62096.0;0.057;2718882371.0;0.7319;129043457.0;0.0347;1080.97008;4.383;0.246637686
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;6211564.0;0.0183;339817792.0;313.291;553.0;0.51;11.0;0.01;3806483195.0;3.509;1958802717.0;0.51;62083.0;0.057;2712009111.0;0.7125;151370080.0;0.0398;1084.670201;4.462;0.243104865
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;8555581.0;0.0241;354979853.0;292.592;509.0;0.42;11.0;0.009;4130712307.0;3.405;2091689244.0;0.51;62109.0;0.051;2999767219.0;0.7262000000000001;177274818.0;0.0429;1213.226282;4.41;0.275114096
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;5587601.0;0.016200000000000003;345773529.0;297.62;497.0;0.428;9.0;0.008;4007192122.0;3.449;2020817346.0;0.5;62104.0;0.053;2937903142.0;0.7332;138359416.0;0.0345;1161.79368;4.45;0.261067372
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;7413577.0;0.022000000000000002;336291452.0;307.059;464.0;0.424;6.0;0.005;3763470283.0;3.436;1934770998.0;0.51;62083.0;0.057;2697241116.0;0.7167;144080890.0;0.0383;1095.202613;4.395;0.249217534
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;8055840.0;0.023399999999999997;344480806.0;303.064;516.0;0.454;9.0;0.008;3930413622.0;3.458;2002963189.0;0.51;62092.0;0.055;2854070264.0;0.7262000000000001;157741342.0;0.0401;1136.660781;4.412;0.257649589
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;3376165.0;0.0096;350714958.0;306.941;523.0;0.458;6.0;0.005;3941381090.0;3.449;2036647803.0;0.52;62096.0;0.054;2905316807.0;0.7371;126573021.0;0.0321;1142.614062;4.403;0.259529822
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";5;20;20;500000;6582052.0;0.0197;334552412.0;295.334;536.0;0.473;13.0;0.011;3919408618.0;3.46;1946693664.0;0.5;62090.0;0.055;2902490708.0;0.7404999999999999;147635172.0;0.0377;1132.793087;4.394;0.257798558
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9212604.0;0.0172;534973573.0;286.422;913.0;0.489;8.0;0.004;6448088776.0;3.452;3129788937.0;0.49;120835.0;0.065;4834005659.0;0.7497;232159199.0;0.036000000000000004;1867.780041;4.442;0.420470035
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9760250.0;0.018500000000000003;526250084.0;282.33;886.0;0.475;8.0;0.004;6475305000.0;3.474;3077442436.0;0.48;120828.0;0.065;4841350535.0;0.7476999999999999;227611748.0;0.0352;1863.955542;4.452;0.418683895
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;10126144.0;0.018600000000000002;545097998.0;293.997;846.0;0.456;8.0;0.004;6478794353.0;3.494;3165875853.0;0.49;120821.0;0.065;4761195289.0;0.7349;239756698.0;0.037000000000000005;1854.092788;4.506;0.411463816
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9547142.0;0.0182;525928757.0;283.391;894.0;0.482;10.0;0.005;6467409509.0;3.485;3062971611.0;0.47;120827.0;0.065;4837602431.0;0.748;222340196.0;0.0344;1855.841015;4.525;0.410127256
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;11067593.0;0.021099999999999997;524237949.0;281.407;854.0;0.458;20.0;0.011;6478905430.0;3.478;3063519567.0;0.47;120835.0;0.065;4825290771.0;0.7448;230456610.0;0.0356;1862.91422;4.413;0.422108648
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9283691.0;0.0167;556292099.0;293.243;986.0;0.52;20.0;0.011;6610638331.0;3.485;3225766051.0;0.49;120838.0;0.064;4862160034.0;0.7354999999999999;253396192.0;0.0383;1897.031438;4.417;0.429440072
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9635784.0;0.0182;528580504.0;292.844;1023.0;0.567;22.0;0.012;6348642374.0;3.517;3109480407.0;0.49;120818.0;0.067;4644161102.0;0.7315;240484608.0;0.0379;1804.98999;4.457;0.404957669
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;8486457.0;0.0163;520615106.0;280.7;839.0;0.452;12.0;0.006;6509197033.0;3.51;3043397435.0;0.47;120836.0;0.065;4852686388.0;0.7454999999999999;217378813.0;0.0334;1854.703068;4.499;0.412246671
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;7149744.0;0.0134;535359314.0;292.713;916.0;0.501;11.0;0.006;6329956676.0;3.461;3113242801.0;0.49;120842.0;0.066;4723548483.0;0.7462000000000001;200025475.0;0.0316;1828.953928;4.426;0.413211383
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;8321819.0;0.0144;578441495.0;298.297;1185.0;0.611;24.0;0.012;6803595945.0;3.509;3371304857.0;0.5;120861.0;0.062;4998572504.0;0.7347;246139811.0;0.0362;1939.146442;4.448;0.435948702
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9188973.0;0.0174;528002526.0;281.457;893.0;0.476;9.0;0.005;6560145034.0;3.497;3054283347.0;0.47;120846.0;0.064;4891586603.0;0.7456999999999999;220343300.0;0.0336;1875.964049;4.442;0.422286325
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;5452640.0;0.0104;524537693.0;282.497;861.0;0.464;9.0;0.005;6475139424.0;3.487;3075900514.0;0.48;120839.0;0.065;4922311745.0;0.7602;194363150.0;0.03;1856.792005;4.523;0.41048462
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;10061605.0;0.0191;527317025.0;276.346;910.0;0.477;6.0;0.003;6617333061.0;3.468;3053801815.0;0.46;120816.0;0.063;4989888707.0;0.7541;220803248.0;0.0334;1908.175869;4.505;0.423523661
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;10393911.0;0.0189;549384862.0;289.677;974.0;0.514;8.0;0.004;6580398693.0;3.47;3222696856.0;0.49;120830.0;0.064;4860745367.0;0.7387;234453824.0;0.0356;1896.540061;4.439;0.427225889
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";5;25;25;500000;9207384.0;0.0174;530523925.0;284.772;950.0;0.51;18.0;0.01;6470546571.0;3.473;3051707134.0;0.47;120818.0;0.065;4841663395.0;0.7483;221164670.0;0.0342;1862.975355;4.436;0.419945553
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;13615709.0;0.0194;701629503.0;287.04;1116.0;0.457;8.0;0.003;8581492228.0;3.511;4148044322.0;0.48;123581.0;0.051;6340935450.0;0.7389;318167048.0;0.0371;2444.359214;4.527;0.540000839
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;9193749.0;0.0125;736442896.0;293.934;1481.0;0.591;7.0;0.003;8810888667.0;3.517;4281047991.0;0.49;123610.0;0.049;6609489413.0;0.7502;273468680.0;0.031;2505.468586;4.602;0.544446872
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;14193138.0;0.02;710054330.0;296.616;1118.0;0.467;7.0;0.003;8434870705.0;3.524;4144675882.0;0.49;123586.0;0.052;6204891848.0;0.7356;284564077.0;0.0337;2393.85372;4.583;0.522283174
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;12857902.0;0.0182;706705712.0;279.561;1159.0;0.458;10.0;0.004;8802201946.0;3.482;4160148220.0;0.47;123573.0;0.049;6543432466.0;0.7434000000000001;321691485.0;0.0365;2527.909569;4.532;0.55774202
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;15070803.0;0.021400000000000002;704496193.0;279.534;1212.0;0.481;8.0;0.003;8846743847.0;3.51;4147608638.0;0.47;123593.0;0.049;6616885316.0;0.7479;314846878.0;0.0356;2520.255621;4.58;0.55029289
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;16517480.0;0.0231;715742171.0;300.8;1230.0;0.517;10.0;0.004;8328919059.0;3.5;4204207935.0;0.5;123588.0;0.052;6040110353.0;0.7252;327065349.0;0.0393;2379.462062;4.496;0.529247693
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;15677201.0;0.0225;696319602.0;260.29;1390.0;0.52;17.0;0.006;9293966489.0;3.474;4092746570.0;0.44;123579.0;0.046;7091667391.0;0.763;347510579.0;0.0374;2675.163606;4.597;0.581896185
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;12667135.0;0.0175;723954815.0;281.268;1469.0;0.571;16.0;0.006;9007074763.0;3.499;4283195571.0;0.48;123583.0;0.048;6786792733.0;0.7535;294435932.0;0.0327;2573.897158;4.574;0.562716308
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;8594839.0;0.0123;698994563.0;289.488;1248.0;0.517;9.0;0.004;8517872531.0;3.528;4123425513.0;0.48;123596.0;0.051;6393121936.0;0.7506;251211740.0;0.029500000000000002;2414.590413;4.631;0.521432987
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;13665076.0;0.0192;711619453.0;283.462;1507.0;0.6;20.0;0.008;8847040178.0;3.524;4172569675.0;0.47;123588.0;0.049;6625330110.0;0.7489;314621610.0;0.0356;2510.453898;4.579;0.548196413
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;9834037.0;0.0138;711799518.0;277.989;1389.0;0.542;13.0;0.005;8960187522.0;3.499;4174720499.0;0.47;123583.0;0.048;6763272968.0;0.7548;285955246.0;0.0319;2560.526779;4.573;0.559954595
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;10642250.0;0.015300000000000001;697342103.0;258.44;1240.0;0.46;9.0;0.003;9439975060.0;3.499;4082844187.0;0.43;123590.0;0.046;7289563393.0;0.7722;294785250.0;0.031200000000000002;2698.272768;4.559;0.591799763
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;7616126.0;0.0109;696051985.0;295.079;1328.0;0.563;16.0;0.007;8268652647.0;3.505;4106710465.0;0.5;123572.0;0.052;6231488935.0;0.7536;236123287.0;0.0286;2358.866592;4.571;0.516042635
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;14058408.0;0.020099999999999996;699344353.0;262.318;1236.0;0.464;8.0;0.003;9282757587.0;3.482;4074552070.0;0.44;123575.0;0.046;7092667002.0;0.7641;301122306.0;0.032400000000000005;2666.019707;4.572;0.583108499
"./build/Benchmark/dxexmachina_devstone opdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";5;30;30;500000;15050270.0;0.021400000000000002;704182427.0;293.792;1224.0;0.511;13.0;0.005;8481237055.0;3.538;4145763302.0;0.49;123584.0;0.052;6263958339.0;0.7386;320632373.0;0.0378;2396.873115;4.643;0.516188742
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2467939.0;0.0255;96779913.0;256.053;565.0;0.001;13.0;0.034;1256926625.0;3.325;587656615.0;0.47;19467.0;0.052;900775170.0;0.7166;58243063.0;0.0463;377.968106;1.781;0.212223248
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2015380.0;0.0197;102118714.0;256.486;604.0;0.002;17.0;0.043;1337407071.0;3.359;591484929.0;0.44;19465.0;0.049;955448726.0;0.7143999999999999;59839435.0;0.0447;398.144806;1.859;0.214213851
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2175516.0;0.0192;113319185.0;280.58;468.0;0.001;12.0;0.03;1225286601.0;3.034;634871473.0;0.52;19479.0;0.048;935376266.0;0.7634000000000001;52184170.0;0.0426;403.874605;1.883;0.214522233
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2062158.0;0.0178;115876828.0;277.017;674.0;0.002;12.0;0.029;1346496078.0;3.219;631839891.0;0.47;19471.0;0.047;975304237.0;0.7243;55516052.0;0.0412;418.302283;2.001;0.209096167
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2026251.0;0.0196;103617737.0;265.843;637.0;0.002;12.0;0.031;1272547301.0;3.265;581628325.0;0.46;19471.0;0.05;923204433.0;0.7254999999999999;51651648.0;0.0406;389.770326;1.836;0.212279951
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;1840097.0;0.018000000000000002;102291404.0;265.512;710.0;0.002;9.0;0.023;1262305493.0;3.276;580627944.0;0.46;19474.0;0.051;920382602.0;0.7291;48696236.0;0.038599999999999995;385.260455;1.795;0.214613975
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;1788332.0;0.0168;106551921.0;270.125;564.0;0.001;17.0;0.043;1310133421.0;3.321;596457428.0;0.46;19472.0;0.049;944777937.0;0.7211;49909219.0;0.0381;394.453422;1.882;0.209548951
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2016952.0;0.0199;101498953.0;262.734;590.0;0.002;8.0;0.021;1266995007.0;3.28;578342882.0;0.46;19466.0;0.05;903892987.0;0.7134;50867570.0;0.0401;386.318613;1.826;0.211575758
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2116059.0;0.0191;110777160.0;272.032;715.0;0.002;16.0;0.039;1344742296.0;3.302;640639112.0;0.48;19470.0;0.048;959196794.0;0.7132999999999999;62305312.0;0.0463;407.220628;1.914;0.212759768
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;1850503.0;0.0168;109945891.0;262.958;677.0;0.002;12.0;0.029;1369291583.0;3.275;637534932.0;0.47;19475.0;0.047;1034822148.0;0.7556999999999999;61002424.0;0.0446;418.11129;2.012;0.207804286
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2042102.0;0.0197;103724314.0;268.612;630.0;0.002;10.0;0.026;1252147316.0;3.243;559329338.0;0.45;19461.0;0.05;922052952.0;0.7364;45917244.0;0.036699999999999997;386.148504;1.791;0.215631964
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;1898987.0;0.0179;106130631.0;267.109;631.0;0.002;13.0;0.033;1231545485.0;3.1;640449629.0;0.52;19471.0;0.049;945703694.0;0.7679;50197688.0;0.0408;397.330308;1.859;0.213680902
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;1423601.0;0.0123;115639228.0;289.977;680.0;0.002;12.0;0.03;1252073465.0;3.14;619364768.0;0.49;19478.0;0.049;923795586.0;0.7378;47030486.0;0.037599999999999995;398.787174;1.844;0.216221657
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;1953480.0;0.018600000000000002;104958049.0;260.451;590.0;0.001;9.0;0.022;1232925518.0;3.059;624645724.0;0.51;19471.0;0.048;914132741.0;0.7414000000000001;46852955.0;0.038;402.985294;1.857;0.216986255
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";6;10;10;500000;2009914.0;0.021;95618984.0;256.418;602.0;0.002;17.0;0.046;1220698989.0;3.274;554968382.0;0.45;19467.0;0.052;886492093.0;0.7262000000000001;51508014.0;0.042199999999999994;372.902169;1.778;0.209741862
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3471730.0;0.0174;199035630.0;276.659;466.0;0.648;10.0;0.014;2452438079.0;3.409;1133375247.0;0.46;37772.0;0.053;1814689372.0;0.74;88918571.0;0.0363;719.426806;3.375;0.213180806
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;2852509.0;0.0141;202199267.0;290.626;740.0;0.001;12.0;0.017;2327884784.0;3.346;1143021596.0;0.49;37775.0;0.054;1770796455.0;0.7606999999999999;79683068.0;0.0342;695.737142;3.218;0.216226026
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3227619.0;0.0165;195925113.0;287.72;762.0;0.001;15.0;0.022;2334156134.0;3.428;1126762678.0;0.48;37778.0;0.055;1696005991.0;0.7265999999999999;80828596.0;0.0346;680.957895;3.158;0.215635912
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;4096329.0;0.019299999999999998;212637058.0;280.616;964.0;0.001;13.0;0.017;2600712027.0;3.432;1207256597.0;0.46;37804.0;0.05;1921402371.0;0.7387999999999999;100534658.0;0.0387;757.751872;3.555;0.213129291
